	logFC	logCPM	LR	PValue	FDR
SPNS1_NM_001142449	0.803871184	5.217465097	6.152199079	0.01312488	0.966722327
COL6A3_NM_057167	1.171862377	10.32964003	6.150002657	0.01314119	0.966722327
NSUN4_NM_001256128	-0.960629481	3.276041295	6.143716728	0.013187983	0.966722327
COL6A3_NM_004369	1.17168861	10.34035501	6.140580078	0.013211397	0.966722327
NSUN4_NM_199044	-0.960964162	3.282925202	6.136149128	0.013244544	0.966722327
GANAB_NM_198334	0.87301248	8.076370041	6.136019875	0.013245512	0.966722327
TRIM26_NM_003449	0.773979447	6.109394408	6.110149058	0.013440779	0.978019114
TRPC4_NM_003306	-1.245622979	2.414486888	6.10021801	0.013516521	0.980569696
TRPC4_NM_016179	-1.245215201	2.414161672	6.091647534	0.013582238	0.980569696
GANAB_NM_198335	0.872017146	8.108131771	6.089650112	0.013597601	0.980569696
PNMAL1_NM_018215	-1.945976234	1.457379585	6.075953588	0.01370343	0.983709748
NRG1_NM_013958	1.325130063	2.164544639	6.069959752	0.013750009	0.983709748
IFITM1_NM_003641	-0.889103226	6.215635352	6.064584202	0.013791922	0.983709748
PNMAL1_NM_001103149	-1.95621561	1.37730549	6.063035217	0.013804024	0.983709748
SEC31B_NM_015490	2.12162004	-0.485500319	6.05289363	0.013883527	0.983852515
TRIM26_NM_001242783_6	0.761322624	5.98749087	6.052391065	0.013887479	0.983852515
TRPC4_NM_001135955	-1.251207935	2.370052632	6.034807955	0.014026477	0.990794224
PDPR_NM_017990	0.913313496	3.798787677	6.010170044	0.014223657	0.99999735
MEGF8_NM_001410	0.883969928	4.723666147	5.993146456	0.014361563	0.99999735
STEAP1B_NM_001164460	-1.569464436	1.456041973	5.968529452	0.014563421	0.99999735
PDK2_NM_001199899	0.946877209	4.541961522	5.943673305	0.014770204	0.99999735
COL6A1_NM_001848	1.15719028	10.77717408	5.897379586	0.015163428	0.99999735
MIR4517_NR_039742	1.790778906	0.500916886	5.871252729	0.015390096	0.99999735
C10orf116_NM_006829	-1.159612098	4.515771753	5.859081223	0.015496881	0.99999735
ZNF287_NM_020653	-1.563963815	1.985977316	5.849782729	0.015578975	0.99999735
PDK2_NM_002611	0.929465265	4.573855457	5.833989708	0.015719434	0.99999735
PAPPA2_NM_020318	1.447798874	1.827221707	5.821332149	0.015832949	0.99999735
AGAP9_NM_001190810	1.860512905	0.277237439	5.814677392	0.015892968	0.99999735
STK17B_NM_004226	-1.138641609	4.33969246	5.788834682	0.016128277	0.99999735
SPOCD1_NM_144569	-1.12516625	3.691354142	5.761915928	0.016377204	0.99999735
NRG1_NM_004495	1.355380842	1.945510548	5.753483465	0.016455994	0.99999735
PSMA5_NM_001199772	-0.715680541	5.799102815	5.750070047	0.016487999	0.99999735
TRPC4_NM_001135956	-1.240812854	2.280939972	5.725930419	0.016716177	0.99999735
ATP2A3_NM_005173	-2.282116543	0.559117399	5.71859093	0.016786197	0.99999735
ATP2A3_NM_174957	-2.28161048	0.558147824	5.716432695	0.016806844	0.99999735
PSMA5_NM_001199774	-0.715842369	5.848602148	5.710306378	0.016865596	0.99999735
HERC2P2_NR_002824	0.958630068	3.233668528	5.706926701	0.016898098	0.99999735
ATP2A3_NM_174956	-2.274658735	0.590264515	5.690665145	0.017055389	0.99999735
ATP2A3_NM_174955	-2.274658743	0.590264512	5.690150889	0.017060388	0.99999735
PSMA5_NM_002790	-0.720448772	5.920559369	5.678228546	0.017176702	0.99999735
ADAM15_NM_207191	0.689304032	5.615224027	5.66851713	0.01727205	0.99999735
LRIG1_NM_015541	1.054235862	2.901441904	5.663808524	0.017318477	0.99999735
PSMA5_NM_001199773	-0.715592682	5.864018486	5.661030152	0.017345932	0.99999735
C13orf15_NM_014059	1.608912779	3.348175745	5.658901963	0.017366992	0.99999735
CCL4L1_NM_001001435_1	1.213488999	2.634251786	5.656349734	0.017392284	0.99999735
CCL4L2_NM_207007_1	1.213488999	2.634251786	5.656330371	0.017392476	0.99999735
ATP2A3_NM_174954	-2.263122411	0.620606223	5.655864035	0.017397101	0.99999735
ATP2A3_NM_174953	-2.263122415	0.620606221	5.655498021	0.017400733	0.99999735
ADAM15_NM_207196	0.683995337	5.70927727	5.652697867	0.017428539	0.99999735
ADAM15_NM_207197	0.683971587	5.709294468	5.647625604	0.017479024	0.99999735
DCLK1_NM_004734	-1.676593433	2.400659247	5.64679701	0.017487285	0.99999735
MOCOS_NM_017947	0.927104265	3.717786433	5.644549625	0.017509713	0.99999735
ADAM15_NM_003815	0.685460631	5.654625835	5.628989476	0.017665813	0.99999735
SLC7A5P2_NR_002594	1.026463892	3.319456321	5.628303729	0.017672725	0.99999735
CCL3L1_NM_021006_1	1.201949222	2.638041265	5.607277199	0.017886034	0.99999735
CCL3L3_NM_001001437_1	1.201949227	2.638041263	5.60697455	0.017889124	0.99999735
CHST15_NM_015892	1.845421373	1.205582178	5.600522519	0.017955122	0.99999735
ADAM15_NM_207194	0.684496957	5.681941989	5.599013072	0.017970598	0.99999735
ADAM15_NM_207195	0.684907995	5.682496182	5.597684811	0.017984228	0.99999735
CCL4L1_NM_001001435	1.321501041	2.132361507	5.596493109	0.017996466	0.99999735
CCL4L2_NM_207007	1.321501048	2.132361503	5.596120241	0.018000297	0.99999735
KIT_NM_001093772	1.486425505	3.951386213	5.589965151	0.018063656	0.99999735
KIT_NM_000222	1.485931306	3.951998132	5.586719429	0.018097159	0.99999735
TRPC4_NM_001135957	-1.227180532	2.234641426	5.578194692	0.018185459	0.99999735
EPHB2_NM_017449	-1.491823344	1.708350106	5.57529601	0.018215586	0.99999735
EPHB2_NM_004442	-1.491458756	1.708524933	5.568795362	0.018283335	0.99999735
CCL3L3_NM_001001437	1.314608321	2.13301832	5.56489632	0.018324095	0.99999735
CCL3L1_NM_021006	1.314608327	2.133018317	5.564602763	0.018327168	0.99999735
MTCP1NB_NM_001018024	-0.87917955	3.314328708	5.556046579	0.018416959	0.99999735
C6orf115_NM_021243	-0.852110877	3.363355424	5.535012716	0.01863963	0.99999735
FAT1_NM_005245	0.820913531	6.097743818	5.534046656	0.018649924	0.99999735
ATP2A3_NM_174958	-2.25141274	0.451195333	5.532350385	0.018668012	0.99999735
RFX8_NM_001145664	1.786424207	1.015455429	5.526497873	0.01873056	0.99999735
ARHGAP18_NM_033515	-0.800371267	4.123176875	5.524947827	0.018747162	0.99999735
NACAD_NM_001146334	1.161727832	2.086111261	5.518028027	0.018821464	0.99999735
IL16_NM_001172128	1.700650642	1.112202529	5.508341407	0.018925986	0.99999735
CPE_NM_001873	1.271470789	5.1234266	5.507799208	0.018931854	0.99999735
PRLR_NM_000949	2.174254339	1.487337585	5.504109725	0.018971836	0.99999735
PLOD3_NM_001084	0.72969191	6.757044275	5.499072786	0.01902656	0.99999735
PRLR_NM_001204314	2.192232697	1.403337623	5.495127012	0.019069543	0.99999735
FOXD1_NM_004472	1.001183805	4.736663659	5.483035885	0.019201882	0.99999735
TNXB_NM_032470_6	1.758391311	6.836421171	5.466585205	0.019383463	0.99999735
CDA_NM_001785	-1.770315262	0.955284009	5.45869007	0.019471238	0.99999735
NRG1_NM_001160002	1.35740518	1.749127315	5.455369877	0.019508274	0.99999735
IL16_NM_172217	1.691636092	1.100595623	5.449062301	0.019578833	0.99999735
TBC1D3P1-DHX40P1_NR_002924	-1.406708355	3.694992217	5.432789054	0.019762093	0.99999735
SLC29A1_NM_001078175	1.185085102	2.866623397	5.423443271	0.019868141	0.99999735
PLEC_NM_201380	0.993358288	8.003691559	5.419953347	0.019907892	0.99999735
PLEC_NM_201383	0.993381142	7.999309757	5.416826657	0.019943576	0.99999735
PLEC_NM_201384	0.993748645	8.002793841	5.414442311	0.019970832	0.99999735
PLEC_NM_201382	0.993064799	7.998778883	5.412241275	0.019996027	0.99999735
PLEC_NM_000445	0.992468595	7.995360896	5.410170176	0.020019764	0.99999735
PLEC_NM_201381	0.992683851	7.997789876	5.40929738	0.020029776	0.99999735
PLEC_NM_201378	0.99223091	7.995007289	5.408422429	0.020039818	0.99999735
PLEC_NM_201379	0.992147975	7.995745977	5.406227485	0.020065033	0.99999735
SLC29A1_NM_001078177	1.183007808	2.86932968	5.403516519	0.020096221	0.99999735
ADCY9_NM_001116	0.82094538	4.729556004	5.388028636	0.020275364	0.99999735
BMS1P5_NR_003611	1.23789054	2.329525373	5.385385944	0.020306096	0.99999735
BMS1P1_NR_026566	1.23789054	2.329525373	5.385310864	0.02030697	0.99999735
ITGB2_NM_001127491	2.089640333	1.712327514	5.383063742	0.020333141	0.99999735
DMKN_NR_033746	-1.432908692	2.743172791	5.375335727	0.02042341	0.99999735
HEATR6_NM_022070	-1.123295785	4.607275435	5.353811219	0.020677026	0.99999735
PLXNA1_NM_032242	0.734250334	5.810501395	5.339931893	0.020842287	0.99999735
STAMBPL1_NM_020799	-1.099715457	2.347356969	5.32073642	0.021073104	0.99999735
COL6A2_NM_058174	1.101122896	11.51118545	5.317546522	0.021111716	0.99999735
COL6A2_NM_058175	1.101144912	11.51169884	5.316406135	0.021125538	0.99999735
ROBO2_NM_001128929	2.608977499	3.715942002	5.309757948	0.021206302	0.99999735
ROBO2_NM_002942	2.596295464	3.804525909	5.304306724	0.021272764	0.99999735
DMKN_NM_001126059	-1.445727154	2.624303439	5.296735704	0.021365428	0.99999735
RND3_NM_001254738	-0.946147707	6.328445571	5.287575313	0.021478104	0.99999735
SAMD5_NM_001030060	2.887458239	0.629865029	5.276562972	0.021614375	0.99999735
DAG1_NM_001177634	0.837469749	5.10372907	5.276495642	0.021615211	0.99999735
HLA-DPB1_NM_002121_5	1.310519483	1.647360745	5.27453621	0.021639552	0.99999735
ABCC6P2_NR_023387	0.790530991	5.529289324	5.272779316	0.021661401	0.99999735
DAG1_NM_001165928	0.837196724	5.102618243	5.271604286	0.021676027	0.99999735
DAG1_NM_001177637	0.83742823	5.079938009	5.266993419	0.021733519	0.99999735
DAG1_NM_001177641	0.837161594	5.080273884	5.266687787	0.021737335	0.99999735
DAG1_NM_001177638	0.837161595	5.080273884	5.266606291	0.021738353	0.99999735
DAG1_NM_001177642	0.8377434	5.080923576	5.266246291	0.021742849	0.99999735
DAG1_NM_001177640	0.837743404	5.080923576	5.265879793	0.021747428	0.99999735
RND3_NM_005168	-0.944964164	6.344363814	5.264093643	0.021769756	0.99999735
DAG1_NM_001177635	0.837426024	5.069076597	5.263541547	0.021776662	0.99999735
DAG1_NM_001177636	0.837196503	5.092097351	5.262121626	0.021794435	0.99999735
DAG1_NM_001177644	0.837158825	5.06956027	5.261763924	0.021798915	0.99999735
DAG1_NM_004393	0.837279838	5.069472221	5.256561157	0.021864179	0.99999735
ITGB8_NM_002214	1.593362253	2.217042673	5.254459409	0.0218906	0.99999735
ITGB2_NM_000211	2.069484174	1.707198328	5.252025342	0.021921241	0.99999735
COL6A2_NM_001849	1.096168569	11.64017483	5.242578032	0.022040589	0.99999735
DAG1_NM_001177643	0.836124392	5.05532754	5.217438796	0.022361462	0.99999735
DAG1_NM_001177639	0.836956739	5.05753046	5.211415794	0.022439055	0.99999735
CCDC57_NM_198082	1.525272342	0.891699113	5.205072292	0.022521078	0.99999735
GATA2_NM_032638	-1.784946802	2.25167797	5.201041483	0.022573359	0.99999735
GALNT14_NM_001253827	1.854811615	1.758097564	5.195634593	0.022643686	0.99999735
GALNT14_NR_045602	1.843418756	1.788633932	5.190996929	0.022704189	0.99999735
NRG1_NM_001160005	1.323128022	1.825783689	5.185074771	0.022781692	0.99999735
GATA2_NM_001145661	-1.785057916	2.266072421	5.184452515	0.022789851	0.99999735
GATA2_NM_001145662	-1.784063375	2.247218917	5.181630886	0.022826888	0.99999735
SLC29A1_NM_001078176	1.15785768	2.80925658	5.180381393	0.022843309	0.99999735
GALNT14_NM_024572	1.839767934	1.751729038	5.172786828	0.022943381	0.99999735
P4HA2_NM_001142599	0.694904463	6.7070458	5.172658009	0.022945082	0.99999735
MEIS2_NM_170677	-0.75591468	4.5960359	5.169871991	0.022981909	0.99999735
P4HA2_NM_001017973	0.695259825	6.717004661	5.168475113	0.023000397	0.99999735
MEIS2_NM_170674	-0.75601272	4.593360064	5.167560825	0.023012506	0.99999735
PTGER3_NM_198715	-2.038799597	-0.795707795	5.160788913	0.023102401	0.99999735
SLC29A1_NM_004955	1.154423738	2.808420878	5.160701082	0.023103569	0.99999735
SLC29A1_NM_001078174	1.154518565	2.808547383	5.159763043	0.023116051	0.99999735
P4HA2_NM_001142598	0.696303069	6.734443359	5.156884416	0.023154397	0.99999735
PTK7_NM_152881	0.796695689	6.987064204	5.156324187	0.023161868	0.99999735
SOD2_NM_000636	-0.780728009	5.195741293	5.156218126	0.023163283	0.99999735
BHMT_NM_001713	2.131174873	-0.374393721	5.153744391	0.023196301	0.99999735
P4HA2_NM_001017974	0.692915336	6.702454032	5.152874342	0.023207926	0.99999735
FGF2_NM_002006	-0.72416252	6.280172587	5.146233165	0.023296858	0.99999735
MEIS2_NM_172315	-0.762100103	4.493430065	5.142818125	0.023342727	0.99999735
P4HA2_NM_004199	0.693823849	6.689270681	5.13920404	0.02339137	0.99999735
GALNT14_NM_001253826	1.838826276	1.712267561	5.127993148	0.023542934	0.99999735
MEIS2_NM_002399	-0.761324889	4.49904939	5.127096899	0.023555094	0.99999735
NRG1_NM_001160007	1.362672023	1.542750478	5.116963519	0.02369304	0.99999735
XRRA1_NM_182969	0.936499319	3.014867583	5.116567414	0.023698449	0.99999735
MEIS2_NM_172316	-0.760004366	4.505435877	5.11613228	0.023704393	0.99999735
ZNRD1_NM_014596	0.766702536	4.939302284	5.110110261	0.023786808	0.99999735
NSUN4_NR_045791	-0.927394552	3.024451669	5.10355413	0.023876872	0.99999735
MYH10_NM_005964	-1.339553118	6.099274108	5.102038291	0.023897745	0.99999735
MYH10_NM_001256012	-1.339909412	6.118705692	5.100342586	0.023921119	0.99999735
MYH10_NM_001256095	-1.339966613	6.108911871	5.097649332	0.02395829	0.99999735
PTK7_NM_002821	0.799793059	7.155810822	5.096648033	0.023972125	0.99999735
LDB2_NM_001130834	-1.171278188	2.958953197	5.09497668	0.023995237	0.99999735
TNXB_NM_019105_4	1.706221471	7.289431481	5.090262876	0.024060544	0.99999735
PTK7_NM_152882	0.798838006	7.105444611	5.090238362	0.024060884	0.99999735
LDB2_NM_001290	-1.176802152	2.881858337	5.08595035	0.024120454	0.99999735
PLEKHG4_NM_015432	1.106084787	3.617251817	5.085353918	0.024128751	0.99999735
COL12A1_NM_080645	0.944981677	9.512641667	5.083734544	0.024151296	0.99999735
NBPF1_NM_017940	0.73657147	5.444470521	5.080719366	0.02419333	0.99999735
PTK7_NM_152880	0.798543095	7.105513539	5.078432424	0.024225263	0.99999735
FAM211A_NM_001113567	-1.531998287	1.45202593	5.041327837	0.024749512	0.99999735
RGS3_NM_144489	0.811816567	4.666962634	5.017889538	0.025086727	0.99999735
LEPRE1_NM_001243246	0.676033451	6.533642383	5.017788124	0.025088197	0.99999735
NCAM1_NM_000615	1.75852894	2.263734757	5.015421473	0.025122513	0.99999735
MEIS2_NM_001220482	-0.752626917	4.48543536	5.01524427	0.025125084	0.99999735
ANKFN1_NM_153228	2.323783435	-0.217109243	5.014714495	0.025132773	0.99999735
NCAM1_NM_181351	1.75889631	2.2832524	5.010402996	0.025195441	0.99999735
LEPRE1_NM_001146289	0.675209555	6.564381779	5.007184205	0.025242333	0.99999735
NCAM1_NM_001242607	1.758406529	2.302295174	5.006142434	0.025257528	0.99999735
MEIS2_NM_170675	-0.747955371	4.549991235	4.997145909	0.025389153	0.99999735
LEPRE1_NM_022356	0.675001161	6.562625806	4.996782945	0.025394478	0.99999735
MEIS2_NM_170676	-0.748042081	4.547228536	4.993159284	0.025447707	0.99999735
PLEKHG4_NM_001129731	1.096487022	3.527135299	4.983679291	0.02558751	0.99999735
NSUN4_NR_045790	-0.893994556	3.12502055	4.981757246	0.025615951	0.99999735
SOD2_NM_001024465	-0.773664776	4.840436631	4.972954014	0.025746639	0.99999735
ANXA8_NM_001040084_1	-1.015607112	5.223980238	4.967404979	0.025829372	0.99999735
ANXA8L1_NM_001098845_1	-1.015607111	5.223980239	4.967084752	0.025834155	0.99999735
PLEKHG4_NM_001129727	1.089417656	3.615305912	4.935694314	0.026307492	0.99999735
CCDC71L_NM_175884	-0.747814	4.360336993	4.9323031	0.026359165	0.99999735
PLEKHG4_NM_001129729	1.089091816	3.592619537	4.931167653	0.026376489	0.99999735
SCOC_NM_001153484	-0.818219799	4.529424426	4.930816383	0.026381851	0.99999735
SCOC_NM_001153663	-0.818055269	4.528165913	4.928079746	0.026423664	0.99999735
PLEKHG4_NM_001129728	1.088845747	3.59811714	4.926272101	0.026451321	0.99999735
RGS3_NM_134427	0.811359709	4.547134988	4.921255932	0.026528226	0.99999735
SCOC_NM_032547	-0.818193933	4.487077358	4.911236736	0.02668253	0.99999735
SCOC_NM_001153585	-0.818073054	4.486149577	4.906082239	0.026762277	0.99999735
SCOC_NM_001153446	-0.818073064	4.486216153	4.905301716	0.026774374	0.99999735
SCOC_NM_001153635	-0.81790342	4.48491936	4.902291467	0.026821083	0.99999735
CASS4_NM_001164116	2.055952181	0.076378207	4.900739445	0.026845198	0.99999735
COL12A1_NM_004370	0.939832634	9.816668107	4.892608319	0.026971908	0.99999735
DPYSL4_NM_006426	1.564302382	1.587604004	4.886157346	0.027072878	0.99999735
TSPAN18_NM_130783	1.077761743	4.141111977	4.875056342	0.027247551	0.99999735
SOD2_NM_001024466	-0.782675553	4.574498138	4.859353911	0.027496631	0.99999735
IFITM2_NM_006435	-0.747742002	7.204264728	4.858038417	0.027517606	0.99999735
CASS4_NM_020356	2.057532032	0.059471232	4.841466566	0.027783257	0.99999735
PCDHGB7_NM_032101	1.02013561	3.005121392	4.832973862	0.027920431	0.99999735
SEPT5-GP1BB_NR_037611	0.844356481	3.857124449	4.832366369	0.02793027	0.99999735
SCOC_NM_001153552	-0.804706507	4.395438843	4.829774102	0.027972295	0.99999735
SLC2A1_NM_006516	0.794840653	4.316205761	4.829227917	0.027981159	0.99999735
CASS4_NM_001164114	2.062676981	0.001675527	4.814123081	0.028227431	0.99999735
FGF7_NM_002009	-1.060105678	5.201007896	4.802915765	0.028411614	0.99999735
WBSCR27_NM_152559	1.66985679	0.068133015	4.784848836	0.028711168	0.99999735
NRG1_NM_013962	1.332193406	1.49366204	4.783649579	0.028731168	0.99999735
SCOC_NM_001153690	-0.804094454	4.347882112	4.770062524	0.028958774	0.99999735
GPR56_NM_001145774	1.779193138	0.387822234	4.761053068	0.029110732	0.99999735
EBF3_NM_001005463	-1.475836321	1.387522539	4.759696827	0.029133679	0.99999735
GPR56_NM_001145771	1.778552716	0.396757711	4.756185762	0.029193172	0.99999735
SEPT5-GP1BB_NR_037612	0.841502175	3.81505981	4.75350843	0.029238623	0.99999735
GPR56_NM_001145772	1.776981451	0.395778455	4.751776286	0.029268068	0.99999735
GPR56_NM_201524	1.776519132	0.395608459	4.750468485	0.029290319	0.99999735
CYP21A2_NM_001128590_1	1.676194891	6.864816276	4.74791968	0.029333736	0.99999735
HTRA1_NM_002775	0.814070236	8.578028137	4.742079339	0.029433476	0.99999735
VEGFA_NM_001171624	0.756052606	4.405515007	4.740976518	0.029452349	0.99999735
VEGFA_NM_003376	0.756052607	4.405515007	4.740700942	0.029457067	0.99999735
VEGFA_NM_001025366	0.75620581	4.4056577	4.736821381	0.029523572	0.99999735
VEGFA_NM_001171625	0.75601412	4.404608017	4.736770119	0.029524451	0.99999735
VEGFA_NM_001171623	0.756205811	4.4056577	4.736603199	0.029527316	0.99999735
VEGFA_NM_001025367	0.756014122	4.404608016	4.736337622	0.029531875	0.99999735
GOLGA6L10_NM_001164465	1.340727803	1.350508904	4.735208882	0.02955126	0.99999735
GPR56_NM_005682	1.774032168	0.382721753	4.730782911	0.029627396	0.99999735
CYP21A2_NM_000500_4	1.676342343	7.014857067	4.72428525	0.029739541	0.99999735
GPR56_NM_001145770	1.77197784	0.381561187	4.719672309	0.029819425	0.99999735
GPR56_NM_201525	1.770279466	0.383068284	4.709638963	0.02999395	0.99999735
GPR56_NM_001145773	1.768757359	0.3835601	4.702621384	0.030116649	0.99999735
CHI3L1_NM_001276	-2.054849704	0.874516806	4.699826211	0.030165668	0.99999735
SGCA_NM_001135697	2.446715009	2.101863819	4.699235798	0.030176032	0.99999735
PILRB_NR_036569	1.363103399	1.553565415	4.697244109	0.030211023	0.99999735
S100A5_NM_002962	-2.245492961	1.304626003	4.691790629	0.030307048	0.99999735
STEAP2_NM_001244944	-1.191388387	2.035379312	4.689171333	0.030353282	0.99999735
KCNK15_NM_022358	1.497552407	2.636839478	4.680908393	0.030499616	0.99999735
SYT15_NM_181519	-0.981910966	4.817825174	4.672168454	0.030655198	0.99999735
MGST1_NM_145792	-0.884200928	5.662664567	4.671959187	0.030658934	0.99999735
SLC22A17_NM_016609	0.864108314	3.018525349	4.668969302	0.030712354	0.99999735
IL13RA2_NM_000640	-1.513981799	2.175207522	4.658757116	0.030895548	0.99999735
HCG9_NR_028032	0.712741844	6.108316362	4.654800054	0.030966839	0.99999735
MGST1_NM_145791	-0.883764228	5.718411905	4.654208208	0.030977516	0.99999735
MGST1_NM_145764	-0.883416526	5.718410381	4.651134324	0.031033034	0.99999735
MGST1_NM_020300	-0.884113686	5.714510852	4.650501158	0.031044483	0.99999735
TIMP3_NM_000362	0.991272466	8.5978976	4.646432663	0.031118152	0.99999735
IGSF3_NM_001542	2.05133061	0.212719542	4.645214438	0.031140246	0.99999735
MEOX2_NM_005924	2.355562928	2.154821832	4.641997567	0.031198667	0.99999735
NPIP_NM_006985	0.771707341	7.085051827	4.638850357	0.031255934	0.99999735
SORBS2_NM_001145670	1.734325959	1.499269213	4.630036601	0.031416893	0.99999735
STK19_NM_004197_9	1.202119679	4.085918516	4.610728974	0.031772524	0.99999735
STK19_NM_032454_4	1.202119685	4.085918516	4.610515942	0.031776471	0.99999735
MIR3179-2_NR_036143	0.794314712	4.526128002	4.608953381	0.031805439	0.99999735
MIR3179-1_NR_036140	0.794314714	4.526128002	4.608839051	0.03180756	0.99999735
MIR3179-3_NR_036145	0.794314724	4.526127999	4.608240564	0.031818663	0.99999735
